"Dataset","Model","Branch_Mode","Corruption","Severity","Corruption_Seed","MSE","MAE","Realized_Rate","Elements","Checkpoint_ID","Checkpoint_SHA256","source_gpu","source_note"
"Weather","PFB-Projected","both","block","0.3","11","0.222436827867105","0.2846902441234882","0.30769105973067107","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.3","22","0.2223125464223667","0.28452617417689285","0.30753056042724186","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.3","33","0.2226584043732243","0.28482246865871075","0.3076295574874054","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","clean","0.0","0","0.28601063518798137","0.31950780084542","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.1","11","0.2862656741054179","0.31962726216254755","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.1","22","0.28623418666202893","0.31958597640471137","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.1","33","0.2864299904446488","0.3196969243378467","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.2","11","0.28757419532699435","0.32046890345390444","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.2","22","0.287499708085465","0.3203865402964766","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.2","33","0.2879508524626069","0.3206775476234726","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.3","11","0.2901781177309515","0.3222787191992157","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.3","22","0.29007339519669467","0.32217754881960153","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","gaussian","0.3","33","0.2907338185315367","0.3226261321130005","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.1","11","0.2688025848344482","0.3067018572095033","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.1","22","0.26887480329530555","0.3067321005421159","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.1","33","0.2685175144652133","0.30656787646846584","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.2","11","0.2577262753337486","0.30141355295319544","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.2","22","0.2581434936076855","0.3017540070012055","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.2","33","0.25791932239542187","0.30148370253043627","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.3","11","0.2603344821655499","0.311102207065943","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.3","22","0.2606616146974187","0.3113285056294591","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","mcar","0.3","33","0.26081382061743347","0.3112131354084413","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.1","11","0.3028516408550582","0.3443494992858249","0.1374932092005088","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.1","22","0.30313829185165697","0.34433579131686676","0.13749981988911275","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.1","33","0.3028720662708837","0.3442536819951121","0.13756024809899153","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.2","11","0.3092257957704959","0.3512777950534896","0.19868441045652202","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.2","22","0.30910068581969574","0.35111921636010895","0.19858909398317337","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.2","33","0.30897149050720174","0.35115404930851796","0.19870829076310734","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.3","11","0.31534559229152115","0.35697282635290317","0.30769105973067107","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.3","22","0.3147179266082881","0.3567108919291356","0.30753056042724186","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","primary-only","block","0.3","33","0.3151004079794302","0.35690304848283844","0.3076295574874054","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","clean","0.0","0","0.22163516326006827","0.27192421714777143","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.1","11","0.22210267988599075","0.2722765928356871","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.1","22","0.22213881735549176","0.2723270884866867","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.1","33","0.22208927646132592","0.27230930271610126","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.2","11","0.2234998569203794","0.27336301733430046","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.2","22","0.2235446465818449","0.2734408853650616","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.2","33","0.22348749227929485","0.273426965105688","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.3","11","0.22573897103665697","0.2751117042534342","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.3","22","0.2257780903672927","0.2751959393348483","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","gaussian","0.3","33","0.22574176446956792","0.27519756208091145","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.1","11","0.23297245123400703","0.2899266079836826","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.1","22","0.23305375525652977","0.2900010047267675","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.1","33","0.23322700311229153","0.2900079657224681","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.2","11","0.2447359520535823","0.3074637920631883","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.2","22","0.2449003563166219","0.3075513052409789","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.2","33","0.24527181707672632","0.30762085811129014","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.3","11","0.26288651264676177","0.33018120472944107","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.3","22","0.2630724235321816","0.33030907581317714","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","mcar","0.3","33","0.26357984183860544","0.3303661478327111","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.1","11","0.23498960402975297","0.2930831130937536","0.1374932092005088","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.1","22","0.23538798544978737","0.293220370831096","0.13749981988911275","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.1","33","0.23532418925422458","0.2931462602938766","0.13756024809899153","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.2","11","0.24052084749242528","0.3021280081543442","0.19868441045652202","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.2","22","0.24062794743357438","0.30220161350122987","0.19858909398317337","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.2","33","0.240648501826945","0.30223168782071236","0.19870829076310734","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.3","11","0.2555110274934601","0.3232567448646777","0.30769105973067107","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.3","22","0.2556747593903895","0.32321673476860807","0.30753056042724186","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","secondary-only","block","0.3","33","0.25570401125420406","0.32330033670029473","0.3076295574874054","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","clean","0.0","0","0.23469437102115734","0.29971963768250215","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.1","11","0.23442718629832346","0.29970180903280025","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
