Dataset,Horizon,Model,Corruption,Missing_Rate,Block_Size,Checkpoint_Folder,Seq_Len,Label_Len,D_Model,E_Layers,Batch_Size,MSE,MAE,RMSE,MAPE,MSPE,Clean_MSE,Clean_MAE,MSE_DegradationPct,MAE_DegradationPct
Illness,48,PatchFusionBERT_v2,random,0.1,24,long_term_forecast_Illness_104_48_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.2553153038024902,1.0015877485275269,1.5017707347869873,2.730238676071167,454.790771484375,2.000688076019287,0.9253119230270386,12.726982823320853,8.243255447412993
Illness,48,DLinear,random,0.2,24,long_term_forecast_DLinearAlign_MS2021_Illness_48_DLinear_custom_ftM_sl104_ll18_pl48_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.0177907943725586,1.2219239473342896,1.737178921699524,2.6267831325531006,415.6255798339844,2.288309097290039,1.07637357711792,31.878634662879158,13.522291266763803
Illness,48,PatchTST,random,0.2,24,long_term_forecast_PatchTST_MS2021_Illness_48_PatchTST_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.576450824737549,1.085363268852234,1.6051326990127563,2.632138967514038,495.7398986816406,1.9039270877838133,0.8919050097465515,35.322977506274086,21.69045548478943
Illness,48,PatchFusionBERT_v0,random,0.2,24,long_term_forecast_PFB_v0_MS2021_Illness_48_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.537871837615967,1.0799458026885986,1.5930699110031128,2.468379259109497,354.1458435058594,1.8854596614837649,0.8945566415786743,34.60228767868655,20.724138919002115
Illness,48,PatchFusionBERT_v2,random,0.2,24,long_term_forecast_Illness_104_48_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.580369472503662,1.0880602598190308,1.6063528060913086,2.568392515182495,390.0433654785156,2.000688076019287,0.9253119230270386,28.97410163196208,17.588483703914893
Illness,48,DLinear,random,0.3,24,long_term_forecast_DLinearAlign_MS2021_Illness_48_DLinear_custom_ftM_sl104_ll18_pl48_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.391304016113281,1.2934958934783936,1.8415493965148928,2.463899612426758,362.4229431152344,2.288309097290039,1.07637357711792,48.20130812439099,20.171650528791012
Illness,48,PatchTST,random,0.3,24,long_term_forecast_PatchTST_MS2021_Illness_48_PatchTST_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.011350154876709,1.1900595426559448,1.7353242635726929,2.531209945678711,436.3172607421875,1.9039270877838133,0.8919050097465515,58.165203604616245,33.42895595957226
Illness,48,PatchFusionBERT_v0,random,0.3,24,long_term_forecast_PFB_v0_MS2021_Illness_48_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.9379379749298096,1.1765751838684082,1.7140414714813232,2.378118991851806,324.9579467773437,1.8854596614837649,0.8945566415786743,55.82078126337614,31.526068801192952
Illness,48,PatchFusionBERT_v2,random,0.3,24,long_term_forecast_Illness_104_48_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.96655011177063,1.1822161674499512,1.7223676443099976,2.3830602169036865,314.0403137207031,2.000688076019287,0.9253119230270386,48.276492839058214,27.76406939429501
Illness,60,DLinear,block,0.1,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.266815185546875,1.2899277210235596,1.8074333667755127,2.847187042236328,530.7120361328125,2.488588094711304,1.1482690572738647,31.271832107910626,12.3367134951812
Illness,60,PatchTST,block,0.1,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.030698299407959,1.1710816621780396,1.7408901453018188,2.584801435470581,468.44927978515625,1.9808322191238403,0.9324859976768494,53.001262305219086,25.587050646939037
Illness,60,PatchFusionBERT_v0,block,0.1,24,long_term_forecast_PFB_v0_MS2021_Illness_60_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.020591259002685,1.1894314289093018,1.7379847764968872,2.7806484699249268,551.85791015625,2.083126783370972,0.9810685515403748,45.00275658280783,21.23836066723132
Illness,60,PatchFusionBERT_v2,block,0.1,24,long_term_forecast_Illness_104_60_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.0008864402771,1.1638802289962769,1.732306718826294,2.4256575107574463,353.7193603515625,2.0633487701416016,0.9544411301612854,45.437673150679124,21.943637194218525
Illness,60,DLinear,block,0.2,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.266815185546875,1.2899277210235596,1.8074333667755127,2.847187042236328,530.7120361328125,2.488588094711304,1.1482690572738647,31.271832107910626,12.3367134951812
Illness,60,PatchTST,block,0.2,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.030698299407959,1.1710816621780396,1.7408901453018188,2.584801435470581,468.44927978515625,1.9808322191238403,0.9324859976768494,53.001262305219086,25.587050646939037
Illness,60,PatchFusionBERT_v0,block,0.2,24,long_term_forecast_PFB_v0_MS2021_Illness_60_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.020591259002685,1.1894314289093018,1.7379847764968872,2.7806484699249268,551.85791015625,2.083126783370972,0.9810685515403748,45.00275658280783,21.23836066723132
Illness,60,PatchFusionBERT_v2,block,0.2,24,long_term_forecast_Illness_104_60_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.0008864402771,1.1638802289962769,1.732306718826294,2.4256575107574463,353.7193603515625,2.0633487701416016,0.9544411301612854,45.437673150679124,21.943637194218525
Illness,60,DLinear,block,0.3,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.266815185546875,1.2899277210235596,1.8074333667755127,2.847187042236328,530.7120361328125,2.488588094711304,1.1482690572738647,31.271832107910626,12.3367134951812
Illness,60,PatchTST,block,0.3,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.030698299407959,1.1710816621780396,1.7408901453018188,2.584801435470581,468.44927978515625,1.9808322191238403,0.9324859976768494,53.001262305219086,25.587050646939037
Illness,60,PatchFusionBERT_v0,block,0.3,24,long_term_forecast_PFB_v0_MS2021_Illness_60_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.020591259002685,1.1894314289093018,1.7379847764968872,2.7806484699249268,551.85791015625,2.083126783370972,0.9810685515403748,45.00275658280783,21.23836066723132
Illness,60,PatchFusionBERT_v2,block,0.3,24,long_term_forecast_Illness_104_60_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.0008864402771,1.1638802289962769,1.732306718826294,2.4256575107574463,353.7193603515625,2.0633487701416016,0.9544411301612854,45.437673150679124,21.943637194218525
Illness,60,DLinear,random,0.1,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,2.834643840789795,1.2128028869628906,1.6836400032043457,2.740199327468872,436.0191650390625,2.488588094711304,1.1482690572738647,13.905706083458377,5.620096551433452
Illness,60,PatchTST,random,0.1,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.319408893585205,1.0284602642059326,1.522960543632507,2.5520596504211426,503.31158447265625,1.9808322191238403,0.9324859976768494,17.09264778675317,10.29230109279806
Illness,60,PatchFusionBERT_v0,random,0.1,24,long_term_forecast_PFB_v0_MS2021_Illness_60_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.410172939300537,1.0677138566970823,1.5524731874465942,2.58415150642395,422.1913146972656,2.083126783370972,0.9810685515403748,15.69977202253288,8.83172791755131
Illness,60,PatchFusionBERT_v2,random,0.1,24,long_term_forecast_Illness_104_60_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.347873449325561,1.0308449268341064,1.532277226448059,2.4298040866851807,346.0164794921875,2.0633487701416016,0.9544411301612854,13.789461253534633,8.005082163622813
Illness,60,DLinear,random,0.2,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.1972298622131348,1.2808154821395874,1.7880799770355225,2.6075236797332764,394.70306396484375,2.488588094711304,1.1482690572738647,28.47565529256615,11.54315045120214
Illness,60,PatchTST,random,0.2,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.728001117706299,1.1310186386108398,1.6516661643981934,2.4791839122772217,464.8901062011719,1.9808322191238403,0.9324859976768494,37.719948785614235,21.290683337723582
Illness,60,PatchFusionBERT_v0,random,0.2,24,long_term_forecast_PFB_v0_MS2021_Illness_60_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.786216735839844,1.156541109085083,1.6691964864730835,2.435741662979126,346.6787109375,2.083126783370972,0.9810685515403748,33.75166399287099,17.885861010344176
Illness,60,PatchFusionBERT_v2,random,0.2,24,long_term_forecast_Illness_104_60_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.6857967376708984,1.1143300533294678,1.6388400793075562,2.293323516845703,300.9370422363281,2.0633487701416016,0.9544411301612854,30.166880972167398,16.75209901538544
Illness,60,DLinear,random,0.3,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.577986717224121,1.348323941230774,1.891556739807129,2.4914228916168213,388.1607055664063,2.488588094711304,1.1482690572738647,43.77577088100615,17.42230034760883
Illness,60,PatchTST,random,0.3,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.192162036895752,1.235930562019348,1.786662220954895,2.37115216255188,399.8826599121094,1.9808322191238403,0.9324859976768494,61.15257042354176,32.54146068664684
Illness,60,PatchFusionBERT_v0,random,0.3,24,long_term_forecast_PFB_v0_MS2021_Illness_60_PatchFusionBERT_v0_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.2021048069000244,1.2479616403579712,1.789442539215088,2.3517534732818604,330.93389892578125,2.083126783370972,0.9810685515403748,53.7162707743737,27.20432618072895
Illness,60,PatchFusionBERT_v2,random,0.3,24,long_term_forecast_Illness_104_60_MS2021_PatchFusionBERT_v2_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.084724187850952,1.2064822912216189,1.7563382387161257,2.14954161643982,253.88284301757807,2.0633487701416016,0.9544411301612854,49.50086153584479,26.407198212187538
